OrderID,Date,CustomerID,Region,ProductName,Category,Quantity,UnitPrice,TotalAmount,OrderStatus,SalesAgent
100331,09-04-2025,C13302,East,Table,Furniture,3,8775,26325,Completed,Neha
100332,26-04-2025,C13506,East,Table,Furniture,5,6860,34300,Completed,Sneha
100333,09-06-2025,C17671,South,Chair,Furniture,4,4550,18200,Completed,Raj
100334,10-06-2025,C12818,South,Headphones,Accessories,4,3425,13700,Completed,Raj
100335,08-03-2025,C11561,North,Headphones,Accessories,2,2680,5360,Cancelled,Neha
100336,08-05-2025,C15861,East,Mobile,Electronics,4,19748,78992,Completed,Amit
100337,18-01-2025,C17433,North,Headphones,Accessories,5,1924,9620,Cancelled,Sneha
100338,25-01-2025,C19000,East,Mobile,Electronics,2,21635,43270,Completed,Neha
100339,23-02-2025,C16897,East,Mobile,Electronics,2,18962,37924,Completed,Raj
100340,27-02-2025,C16567,East,Table,Furniture,3,7326,21978,Cancelled,Ravi
100341,08-03-2025,C16259,East,Table,Furniture,5,7013,35065,Cancelled,Raj
100342,14-04-2025,C02102,West,Laptop,Electronics,1,51262,51262,Completed,Ravi
100343,23-06-2025,C09297,North,Laptop,Electronics,2,49024,98048,Completed,Neha
100344,24-01-2025,C16544,East,Laptop,Electronics,1,50787,50787,Returned,Raj
100345,24-04-2025,C11650,North,Chair,Furniture,5,2068,10340,Returned,Neha
100346,01-02-2025,C05569,South,Headphones,Accessories,1,1516,1516,Cancelled,Sneha
100347,24-06-2025,C08930,North,Laptop,Electronics,1,51038,51038,Completed,Raj
100348,27-03-2025,C10504,West,Mobile,Electronics,2,19087,38174,Completed,Sneha
100349,31-05-2025,C19053,East,Chair,Furniture,4,1644,6576,Completed,Amit
100350,07-05-2025,C11246,East,Headphones,Accessories,5,2134,10670,Completed,Neha
100351,04-06-2025,C03381,West,Laptop,Electronics,1,49104,49104,Completed,Raj
100352,10-05-2025,C19500,East,Headphones,Accessories,4,693,2772,Cancelled,Amit
100353,17-01-2025,C01308,West,Laptop,Electronics,3,51587,154761,Completed,Ravi
100354,14-04-2025,C10387,South,Mobile,Electronics,4,19832,79328,Returned,Neha
100355,10-06-2025,C11668,South,Table,Furniture,4,7783,31132,Completed,Neha
100356,17-05-2025,C09962,East,Headphones,Accessories,4,3382,13528,Completed,Raj
100357,12-02-2025,C19640,West,Table,Furniture,2,6232,12464,Completed,Raj
100358,25-06-2025,C02595,West,Table,Furniture,2,6606,13212,Completed,Ravi
100359,08-02-2025,C17617,South,Mobile,Electronics,1,21505,21505,Completed,Neha
100360,19-06-2025,C04968,North,Table,Furniture,1,7491,7491,Completed,Neha
100361,26-01-2025,C08767,West,Headphones,Accessories,5,726,3630,Completed,Raj
100362,09-04-2025,C16466,East,Chair,Furniture,1,2830,2830,Cancelled,Raj
100363,19-02-2025,C15399,East,Headphones,Accessories,3,1294,3882,Returned,Ravi
100364,02-06-2025,C08478,East,Laptop,Electronics,4,50624,202496,Completed,Raj
100365,01-06-2025,C12183,West,Laptop,Electronics,3,49399,148197,Completed,Amit
100366,13-01-2025,C19930,South,Laptop,Electronics,4,48575,194300,Completed,Amit
100367,01-03-2025,C14320,East,Headphones,Accessories,1,145,145,Returned,Sneha
100368,15-05-2025,C17840,West,Headphones,Accessories,3,765,2295,Cancelled,Sneha
100369,26-02-2025,C16479,West,Table,Furniture,4,8013,32052,Completed,Ravi
100370,05-02-2025,C18907,West,Table,Furniture,3,8090,24270,Cancelled,Sneha
100371,22-06-2025,C00137,East,Headphones,Accessories,3,1644,4932,Completed,Raj
100372,20-01-2025,C18422,West,Chair,Furniture,3,3408,10224,Cancelled,Neha
100373,06-03-2025,C15989,South,Mobile,Electronics,4,20568,82272,Completed,Amit
100374,08-01-2025,C10442,East,Table,Furniture,4,7097,28388,Returned,Ravi
100375,24-05-2025,C15610,East,Table,Furniture,2,8243,16486,Cancelled,Sneha
100376,22-05-2025,C03671,South,Headphones,Accessories,2,2272,4544,Completed,Raj
100377,25-04-2025,C09538,North,Chair,Furniture,4,2128,8512,Completed,Raj
100378,23-05-2025,C19069,South,Table,Furniture,1,5211,5211,Completed,Raj
100379,02-04-2025,C09192,South,Laptop,Electronics,4,49547,198188,Cancelled,Amit
100380,08-04-2025,C15334,West,Laptop,Electronics,4,49368,197472,Completed,Neha
100381,07-03-2025,C09217,East,Table,Furniture,1,7751,7751,Completed,Neha
100382,01-02-2025,C14256,East,Headphones,Accessories,2,3196,6392,Completed,Amit
100383,27-03-2025,C12579,West,Headphones,Accessories,5,2279,11395,Completed,Amit
100384,20-02-2025,C04204,West,Headphones,Accessories,4,3929,15716,Returned,Raj
100385,02-06-2025,C15850,North,Chair,Furniture,2,2556,5112,Completed,Ravi
100386,04-03-2025,C19030,East,Laptop,Electronics,5,51003,255015,Completed,Ravi
100387,05-05-2025,C19481,South,Mobile,Electronics,3,18642,55926,Completed,Ravi
100388,30-05-2025,C01834,South,Table,Furniture,1,5155,5155,Completed,Ravi
100389,27-02-2025,C05385,North,Chair,Furniture,4,3280,13120,Cancelled,Amit
100390,27-02-2025,C16283,West,Chair,Furniture,4,3522,14088,Completed,Sneha
100391,27-03-2025,C02251,South,Headphones,Accessories,2,2308,4616,Completed,Raj
100392,18-02-2025,C06120,South,Table,Furniture,5,8316,41580,Returned,Ravi
100393,29-06-2025,C16953,South,Chair,Furniture,3,1647,4941,Returned,Amit
100394,19-06-2025,C05202,South,Laptop,Electronics,4,49533,198132,Completed,Raj
100395,11-03-2025,C17677,West,Mobile,Electronics,1,20601,20601,Completed,Sneha
100396,15-01-2025,C04276,East,Table,Furniture,1,5966,5966,Returned,Neha
100397,23-02-2025,C07964,North,Chair,Furniture,4,4667,18668,Completed,Sneha
100398,11-04-2025,C02646,North,Chair,Furniture,2,1779,3558,Cancelled,Sneha
100399,08-01-2025,C08664,North,Laptop,Electronics,2,50508,101016,Completed,Amit
100400,22-02-2025,C07838,North,Table,Furniture,2,6852,13704,Completed,Sneha
100401,01-03-2025,C15405,West,Chair,Furniture,1,1198,1198,Completed,Raj
100402,18-04-2025,C10182,West,Mobile,Electronics,2,20319,40638,Returned,Neha
100403,05-01-2025,C16993,East,Mobile,Electronics,3,19965,59895,Cancelled,Sneha
100404,13-04-2025,C07526,West,Mobile,Electronics,5,18614,93070,Completed,Ravi
100405,06-01-2025,C09275,West,Table,Furniture,4,5547,22188,Cancelled,Amit
100406,19-04-2025,C04320,East,Mobile,Electronics,3,20995,62985,Completed,Sneha
100407,26-04-2025,C06954,West,Headphones,Accessories,2,3207,6414,Completed,Neha
100408,04-04-2025,C05128,East,Mobile,Electronics,3,18958,56874,Completed,Raj
100409,16-02-2025,C17892,West,Table,Furniture,4,5279,21116,Completed,Raj
100410,09-04-2025,C16998,West,Laptop,Electronics,1,50890,50890,Returned,Raj
100411,24-02-2025,C05972,North,Headphones,Accessories,4,1710,6840,Completed,Ravi
100412,17-06-2025,C08576,East,Chair,Furniture,5,1019,5095,Completed,Neha
100413,21-02-2025,C19761,South,Mobile,Electronics,3,19448,58344,Completed,Neha
100414,24-05-2025,C06039,South,Laptop,Electronics,5,50874,254370,Completed,Sneha
100415,13-01-2025,C02776,North,Headphones,Accessories,1,1196,1196,Completed,Ravi
100416,24-04-2025,C07478,North,Chair,Furniture,4,2718,10872,Cancelled,Sneha
100417,04-05-2025,C06375,North,Chair,Furniture,1,4273,4273,Completed,Sneha
100418,16-04-2025,C02284,South,Mobile,Electronics,3,18098,54294,Cancelled,Raj
100419,07-06-2025,C17047,North,Chair,Furniture,2,4739,9478,Returned,Neha
100420,27-05-2025,C13892,North,Mobile,Electronics,1,19583,19583,Completed,Amit
100421,25-05-2025,C08414,East,Mobile,Electronics,5,19858,99290,Returned,Raj
100422,30-04-2025,C00752,North,Headphones,Accessories,5,1790,8950,Completed,Ravi
100423,04-03-2025,C14492,East,Laptop,Electronics,4,50378,201512,Completed,Raj
100424,19-01-2025,C15969,North,Headphones,Accessories,3,1226,3678,Completed,Ravi
100425,02-04-2025,C03155,West,Headphones,Accessories,1,3111,3111,Completed,Raj
100426,27-02-2025,C17653,West,Table,Furniture,5,7681,38405,Completed,Raj
100427,31-03-2025,C06719,West,Table,Furniture,2,7889,15778,Completed,Raj
100428,27-04-2025,C10329,West,Mobile,Electronics,4,20162,80648,Completed,Sneha
100429,03-03-2025,C18758,East,Laptop,Electronics,3,48327,144981,Returned,Neha
100430,23-01-2025,C10526,North,Chair,Furniture,3,1378,4134,Completed,Neha
100431,07-05-2025,C17380,East,Laptop,Electronics,3,50335,151005,Completed,Amit
100432,17-05-2025,C10064,East,Chair,Furniture,3,2630,7890,Cancelled,Amit
100433,20-05-2025,C05328,East,Mobile,Electronics,1,19256,19256,Cancelled,Ravi
100434,09-05-2025,C19595,South,Laptop,Electronics,5,48195,240975,Completed,Neha
100435,27-02-2025,C11643,North,Headphones,Accessories,1,1376,1376,Returned,Ravi
100436,02-05-2025,C01665,South,Table,Furniture,3,6442,19326,Completed,Sneha
100437,01-01-2025,C16786,West,Chair,Furniture,5,2046,10230,Returned,Raj
100438,03-02-2025,C08804,West,Mobile,Electronics,4,21997,87988,Returned,Sneha
100439,06-04-2025,C15536,South,Mobile,Electronics,1,18276,18276,Returned,Ravi
100440,06-05-2025,C12645,East,Headphones,Accessories,3,1982,5946,Completed,Raj
100441,28-04-2025,C13628,West,Mobile,Electronics,4,21122,84488,Returned,Ravi
100442,17-02-2025,C07830,West,Laptop,Electronics,5,48024,240120,Completed,Raj
100443,30-03-2025,C05875,North,Table,Furniture,2,6861,13722,Cancelled,Ravi
100444,27-04-2025,C01107,East,Laptop,Electronics,5,51383,256915,Cancelled,Neha
100445,09-05-2025,C14117,South,Laptop,Electronics,5,50654,253270,Completed,Amit
100446,16-01-2025,C13894,East,Headphones,Accessories,3,3301,9903,Returned,Amit
100447,10-03-2025,C08420,East,Headphones,Accessories,5,3283,16415,Completed,Amit
100448,22-01-2025,C18373,East,Chair,Furniture,1,4514,4514,Completed,Amit
100449,03-04-2025,C18563,West,Mobile,Electronics,2,21463,42926,Completed,Ravi
100450,17-03-2025,C08141,West,Chair,Furniture,3,3256,9768,Completed,Sneha
100451,03-06-2025,C06020,West,Headphones,Accessories,3,1001,3003,Completed,Sneha
100452,24-05-2025,C09442,South,Chair,Furniture,5,1221,6105,Returned,Raj
100453,28-06-2025,C16828,South,Table,Furniture,5,6691,33455,Completed,Raj
100454,27-03-2025,C08807,South,Laptop,Electronics,5,48433,242165,Returned,Sneha
100455,29-01-2025,C15223,East,Headphones,Accessories,2,2988,5976,Cancelled,Sneha
100456,10-03-2025,C05933,South,Mobile,Electronics,1,19822,19822,Completed,Neha
100457,16-02-2025,C17209,North,Headphones,Accessories,5,982,4910,Completed,Amit
100458,04-04-2025,C11725,West,Headphones,Accessories,4,1526,6104,Completed,Raj
100459,24-05-2025,C09128,East,Laptop,Electronics,5,51488,257440,Returned,Neha
100460,25-06-2025,C09937,East,Mobile,Electronics,5,19756,98780,Completed,Amit
100461,26-03-2025,C12670,South,Chair,Furniture,4,4874,19496,Completed,Neha
100462,08-02-2025,C10879,East,Mobile,Electronics,2,18644,37288,Returned,Neha
100463,10-04-2025,C08714,West,Chair,Furniture,2,3783,7566,Completed,Sneha
100464,02-02-2025,C04938,East,Chair,Furniture,2,2641,5282,Completed,Ravi
100465,11-04-2025,C01877,South,Headphones,Accessories,5,780,3900,Completed,Raj
100466,23-01-2025,C04033,South,Headphones,Accessories,2,1935,3870,Cancelled,Sneha
100467,10-01-2025,C02206,North,Headphones,Accessories,5,1065,5325,Completed,Ravi
100468,10-03-2025,C00547,West,Laptop,Electronics,5,48531,242655,Completed,Neha
100469,10-04-2025,C10746,West,Headphones,Accessories,1,3604,3604,Completed,Neha
100470,03-02-2025,C02070,East,Chair,Furniture,4,2005,8020,Completed,Amit
100471,29-06-2025,C16067,West,Headphones,Accessories,5,829,4145,Cancelled,Raj
100472,18-05-2025,C15972,East,Mobile,Electronics,1,18680,18680,Returned,Raj
100473,27-05-2025,C19320,East,Table,Furniture,2,8453,16906,Completed,Sneha
100474,06-04-2025,C00017,East,Mobile,Electronics,1,21335,21335,Completed,Sneha
100475,01-01-2025,C02810,South,Laptop,Electronics,1,48089,48089,Returned,Raj
100476,10-03-2025,C12543,West,Laptop,Electronics,3,49328,147984,Completed,Amit
100477,04-01-2025,C08520,East,Headphones,Accessories,4,760,3040,Completed,Amit
100478,16-01-2025,C19836,North,Laptop,Electronics,3,49242,147726,Completed,Ravi
100479,24-01-2025,C10190,East,Chair,Furniture,4,2692,10768,Returned,Sneha
100480,21-03-2025,C05593,East,Chair,Furniture,3,2663,7989,Completed,Amit
100481,02-01-2025,C02355,West,Mobile,Electronics,2,19068,38136,Cancelled,Sneha
100482,08-05-2025,C12464,East,Chair,Furniture,3,2087,6261,Completed,Sneha
100483,09-06-2025,C14649,West,Table,Furniture,3,8287,24861,Completed,Sneha
100484,25-03-2025,C15242,South,Laptop,Electronics,1,48402,48402,Completed,Amit
100485,01-06-2025,C08736,West,Laptop,Electronics,5,50700,253500,Cancelled,Raj
100486,20-05-2025,C19835,West,Table,Furniture,3,7303,21909,Completed,Sneha
100487,27-06-2025,C15172,North,Mobile,Electronics,1,20728,20728,Completed,Amit
100488,12-06-2025,C07708,North,Chair,Furniture,3,4208,12624,Completed,Neha
100489,04-05-2025,C07044,North,Chair,Furniture,5,2086,10430,Completed,Raj
100490,02-02-2025,C02749,North,Laptop,Electronics,5,51941,259705,Completed,Neha
100491,10-06-2025,C09549,West,Mobile,Electronics,4,21466,85864,Cancelled,Sneha
100492,28-06-2025,C18191,North,Headphones,Accessories,1,2069,2069,Returned,Sneha
100493,20-06-2025,C09559,West,Headphones,Accessories,2,3236,6472,Completed,Ravi
100494,11-04-2025,C06413,North,Chair,Furniture,5,3485,17425,Completed,Sneha
100495,12-01-2025,C08378,South,Laptop,Electronics,1,48764,48764,Returned,Ravi
100496,08-03-2025,C08104,North,Chair,Furniture,5,3872,19360,Completed,Sneha
100497,06-03-2025,C03916,North,Chair,Furniture,3,3506,10518,Completed,Amit
100498,10-06-2025,C05342,East,Mobile,Electronics,4,19104,76416,Returned,Ravi
100499,17-06-2025,C07941,East,Table,Furniture,5,6615,33075,Completed,Neha
100500,15-03-2025,C05866,East,Chair,Furniture,2,3555,7110,Completed,Raj
100501,12-02-2025,C17182,West,Mobile,Electronics,2,21094,42188,Completed,Sneha
100502,13-02-2025,C09852,North,Laptop,Electronics,3,48737,146211,Completed,Neha
100503,29-01-2025,C00038,South,Headphones,Accessories,4,1860,7440,Cancelled,Neha
100504,21-05-2025,C01979,East,Chair,Furniture,2,1674,3348,Completed,Raj
100505,12-01-2025,C14430,West,Table,Furniture,3,5243,15729,Completed,Neha
100506,05-04-2025,C15593,South,Chair,Furniture,4,2435,9740,Completed,Ravi
100507,15-02-2025,C10922,East,Chair,Furniture,2,1795,3590,Completed,Amit
100508,10-05-2025,C06242,South,Mobile,Electronics,3,19255,57765,Completed,Sneha
100509,04-02-2025,C03455,West,Laptop,Electronics,1,49143,49143,Completed,Ravi
100510,22-03-2025,C04675,West,Laptop,Electronics,1,50109,50109,Completed,Sneha
100511,31-03-2025,C03361,South,Table,Furniture,2,7447,14894,Returned,Sneha
100512,08-01-2025,C04299,East,Table,Furniture,1,7388,7388,Completed,Sneha
100513,03-04-2025,C13800,West,Table,Furniture,4,7152,28608,Completed,Sneha
100514,03-06-2025,C03476,South,Table,Furniture,5,6994,34970,Completed,Ravi
100515,31-03-2025,C06561,East,Headphones,Accessories,3,2239,6717,Completed,Amit
100516,11-06-2025,C19762,North,Table,Furniture,4,5139,20556,Cancelled,Sneha
100517,25-04-2025,C18569,North,Mobile,Electronics,1,18655,18655,Completed,Ravi
100518,15-04-2025,C13063,South,Laptop,Electronics,5,51313,256565,Returned,Ravi
100519,15-05-2025,C12906,West,Laptop,Electronics,1,48959,48959,Completed,Amit
100520,27-02-2025,C07298,South,Mobile,Electronics,3,20976,62928,Completed,Amit
100521,24-04-2025,C14085,East,Laptop,Electronics,4,51964,207856,Completed,Sneha
100522,16-03-2025,C15170,North,Laptop,Electronics,5,49578,247890,Completed,Neha
100523,06-06-2025,C17524,West,Headphones,Accessories,1,2241,2241,Returned,Amit
100524,30-04-2025,C04234,North,Headphones,Accessories,3,2836,8508,Returned,Raj
100525,13-06-2025,C02463,East,Table,Furniture,5,5526,27630,Completed,Amit
100526,21-01-2025,C19617,South,Table,Furniture,3,7576,22728,Completed,Raj
100527,13-06-2025,C10860,West,Chair,Furniture,3,2124,6372,Completed,Sneha
100528,18-05-2025,C16910,South,Headphones,Accessories,2,1089,2178,Completed,Sneha
100529,11-04-2025,C08107,West,Mobile,Electronics,1,19719,19719,Returned,Raj
100530,01-06-2025,C00463,South,Mobile,Electronics,1,19922,19922,Completed,Neha
100531,26-06-2025,C19348,South,Chair,Furniture,5,4921,24605,Completed,Ravi
100532,09-04-2025,C12309,West,Headphones,Accessories,2,1949,3898,Returned,Sneha
100533,05-02-2025,C05917,South,Headphones,Accessories,3,3943,11829,Completed,Ravi
100534,06-04-2025,C10171,West,Mobile,Electronics,4,21447,85788,Completed,Amit
100535,01-06-2025,C19785,West,Headphones,Accessories,1,2019,2019,Completed,Sneha
100536,31-05-2025,C12736,North,Table,Furniture,1,5588,5588,Completed,Ravi
100537,06-02-2025,C12543,West,Headphones,Accessories,1,334,334,Completed,Neha
100538,12-01-2025,C00303,South,Headphones,Accessories,5,2725,13625,Completed,Ravi
100539,23-04-2025,C00777,South,Mobile,Electronics,3,18726,56178,Completed,Neha
100540,13-01-2025,C11452,North,Headphones,Accessories,5,2524,12620,Completed,Sneha
100541,23-01-2025,C00624,North,Laptop,Electronics,3,49786,149358,Completed,Neha
100542,09-04-2025,C01460,West,Headphones,Accessories,5,3617,18085,Returned,Ravi
100543,15-04-2025,C19771,South,Mobile,Electronics,4,21046,84184,Returned,Amit
100544,30-01-2025,C07031,West,Laptop,Electronics,4,50851,203404,Returned,Raj
100545,17-01-2025,C14724,East,Table,Furniture,2,8691,17382,Cancelled,Amit
100546,23-04-2025,C04776,South,Laptop,Electronics,3,50722,152166,Cancelled,Raj
100547,03-03-2025,C01062,East,Headphones,Accessories,5,1198,5990,Returned,Raj
100548,25-03-2025,C00288,South,Headphones,Accessories,4,686,2744,Completed,Raj
100549,22-04-2025,C15082,East,Chair,Furniture,3,2217,6651,Completed,Ravi
100550,27-03-2025,C07956,North,Table,Furniture,4,6766,27064,Completed,Sneha
100551,21-05-2025,C01144,East,Mobile,Electronics,1,19526,19526,Completed,Ravi
100552,19-01-2025,C06545,South,Mobile,Electronics,1,20102,20102,Completed,Raj
100553,26-06-2025,C09616,North,Mobile,Electronics,5,18020,90100,Completed,Raj
100554,10-04-2025,C15883,South,Chair,Furniture,3,2985,8955,Completed,Sneha
100555,20-05-2025,C13197,North,Mobile,Electronics,2,18020,36040,Completed,Ravi
100556,27-05-2025,C08850,South,Laptop,Electronics,3,49657,148971,Completed,Amit
100557,17-03-2025,C19470,North,Table,Furniture,2,5546,11092,Completed,Neha
100558,09-01-2025,C07714,South,Headphones,Accessories,2,782,1564,Completed,Amit
100559,28-01-2025,C13910,West,Mobile,Electronics,5,21895,109475,Cancelled,Sneha
100560,08-05-2025,C18586,North,Table,Furniture,2,8316,16632,Returned,Raj
100561,21-02-2025,C08871,South,Headphones,Accessories,4,2348,9392,Returned,Amit
100562,24-03-2025,C19842,East,Headphones,Accessories,3,1481,4443,Completed,Neha
100563,21-04-2025,C02745,East,Laptop,Electronics,1,51154,51154,Completed,Sneha
100564,24-05-2025,C18738,East,Laptop,Electronics,3,48443,145329,Returned,Ravi
100565,27-04-2025,C18033,East,Headphones,Accessories,1,2461,2461,Completed,Raj
100566,10-03-2025,C01680,North,Mobile,Electronics,2,19488,38976,Completed,Ravi
100567,09-04-2025,C14690,South,Chair,Furniture,5,1157,5785,Completed,Neha
100568,20-05-2025,C05003,East,Chair,Furniture,2,2044,4088,Completed,Ravi
100569,25-01-2025,C03967,North,Mobile,Electronics,1,20048,20048,Returned,Sneha
100570,29-06-2025,C19126,West,Headphones,Accessories,5,334,1670,Completed,Amit
100571,03-05-2025,C13767,East,Mobile,Electronics,1,21012,21012,Returned,Amit
100572,22-02-2025,C17238,North,Chair,Furniture,5,3136,15680,Returned,Sneha
100573,31-05-2025,C06336,North,Headphones,Accessories,3,2092,6276,Completed,Amit
100574,24-05-2025,C08785,South,Laptop,Electronics,2,51086,102172,Completed,Sneha
100575,26-02-2025,C19791,North,Laptop,Electronics,2,50039,100078,Returned,Neha
